Filename,iP,iV,iQ,iX,P,Q,V,xi,Element,Is_Passive,Min_Real_Part,Branch_Type,Branch_ID,R,L,C,b,g_m,RMS_Rel_Error,Max_Rel_Error,Order
iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv,01,01,01,14,-0.3,-1.0,0.9,3.684,Y22,False,-0.463268974285983,RC_Parallel,Parallel,6.4677001439808536e+16,,-1.4301603511989386e-22,,,5.125462260557248e-14,5.081369863317773e-13,6
iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv,01,01,01,14,-0.3,-1.0,0.9,3.684,Y22,False,-0.463268974285983,RL_Series,a,79.07462879046966,0.09250005565940088,,,,5.125462260557248e-14,5.081369863317773e-13,6
iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv,01,01,01,14,-0.3,-1.0,0.9,3.684,Y22,False,-0.463268974285983,RL_Series,b,-1.7464598327020395,-0.008262379588624493,,,,5.125462260557248e-14,5.081369863317773e-13,6
iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv,01,01,01,14,-0.3,-1.0,0.9,3.684,Y22,False,-0.463268974285983,RL_Series,c,11.360483147158105,0.11020370525082007,,,,5.125462260557248e-14,5.081369863317773e-13,6
iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv,01,01,01,14,-0.3,-1.0,0.9,3.684,Y22,False,-0.463268974285983,RL_Series,d,1295.169647757387,87.17546027791919,,,,5.125462260557248e-14,5.081369863317773e-13,6
iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv,01,01,01,14,-0.3,-1.0,0.9,3.684,Y22,False,-0.463268974285983,RL_Series,e,41.257403179900685,3.0280487284227537,,,,5.125462260557248e-14,5.081369863317773e-13,6
iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv,01,01,01,14,-0.3,-1.0,0.9,3.684,Y22,False,-0.463268974285983,RL_Series,f,4500.3661868782565,440.64324541811584,,,,5.125462260557248e-14,5.081369863317773e-13,6
iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv,01,01,01,16,-0.3,-1.0,0.9,5.789,Y22,False,-0.5055890642793832,RC_Parallel,Parallel,6.821889300468567e+16,,-1.5069711661253014e-22,,,4.938488060507365e-14,4.776914931733181e-13,6
iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv,01,01,01,16,-0.3,-1.0,0.9,5.789,Y22,False,-0.5055890642793832,RL_Series,a,50.94984235646497,0.059600194473233274,,,,4.938488060507365e-14,4.776914931733181e-13,6
iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv,01,01,01,16,-0.3,-1.0,0.9,5.789,Y22,False,-0.5055890642793832,RL_Series,b,-1.490396320026254,-0.00705096098001521,,,,4.938488060507365e-14,4.776914931733181e-13,6
iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv,01,01,01,16,-0.3,-1.0,0.9,5.789,Y22,False,-0.5055890642793832,RL_Series,c,7.187324636655263,0.0697214894419399,,,,4.938488060507365e-14,4.776914931733181e-13,6
iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv,01,01,01,16,-0.3,-1.0,0.9,5.789,Y22,False,-0.5055890642793832,RL_Series,d,817.800359156381,55.04462121702736,,,,4.938488060507365e-14,4.776914931733181e-13,6
iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv,01,01,01,16,-0.3,-1.0,0.9,5.789,Y22,False,-0.5055890642793832,RL_Series,e,42.6991682503005,3.133865734577578,,,,4.938488060507365e-14,4.776914931733181e-13,6
iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv,01,01,01,16,-0.3,-1.0,0.9,5.789,Y22,False,-0.5055890642793832,RL_Series,f,3138.088191144506,307.25885568890493,,,,4.938488060507365e-14,4.776914931733181e-13,6
iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv,01,01,01,17,-0.3,-1.0,0.9,6.842,Y22,False,-0.5260154322673997,RC_Parallel,Parallel,6.901118607361134e+16,,-1.549885780087714e-22,,,4.6104155035136966e-14,4.585328455897753e-13,6
iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv,01,01,01,17,-0.3,-1.0,0.9,6.842,Y22,False,-0.5260154322673997,RL_Series,a,43.41190184930201,0.05078244942485098,,,,4.6104155035136966e-14,4.585328455897753e-13,6
iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv,01,01,01,17,-0.3,-1.0,0.9,6.842,Y22,False,-0.5260154322673997,RL_Series,b,-1.3903846251453142,-0.00657781263103225,,,,4.6104155035136966e-14,4.585328455897753e-13,6
iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv,01,01,01,17,-0.3,-1.0,0.9,6.842,Y22,False,-0.5260154322673997,RL_Series,c,6.068049618880984,0.05886383026005411,,,,4.6104155035136966e-14,4.585328455897753e-13,6
iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv,01,01,01,17,-0.3,-1.0,0.9,6.842,Y22,False,-0.5260154322673997,RL_Series,d,689.7773506324842,46.4276305443984,,,,4.6104155035136966e-14,4.585328455897753e-13,6
iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv,01,01,01,17,-0.3,-1.0,0.9,6.842,Y22,False,-0.5260154322673997,RL_Series,e,43.49984955042994,3.192630993349241,,,,4.6104155035136966e-14,4.585328455897753e-13,6
iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv,01,01,01,17,-0.3,-1.0,0.9,6.842,Y22,False,-0.5260154322673997,RL_Series,f,2790.5880217921294,273.2341571078383,,,,4.6104155035136966e-14,4.585328455897753e-13,6
iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv,01,01,01,18,-0.3,-1.0,0.9,7.895,Y22,False,-0.5459572472669164,RC_Parallel,Parallel,6.351688244804965e+16,,-1.3856959915709113e-22,,,4.544454146327784e-14,3.385164101141257e-13,6
iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv,01,01,01,18,-0.3,-1.0,0.9,7.895,Y22,False,-0.5459572472669164,RL_Series,a,37.90454266567248,0.04434004129958596,,,,4.544454146327784e-14,3.385164101141257e-13,6
iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv,01,01,01,18,-0.3,-1.0,0.9,7.895,Y22,False,-0.5459572472669164,RL_Series,b,-1.3041470243352327,-0.006169828559848229,,,,4.544454146327784e-14,3.385164101141257e-13,6
iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv,01,01,01,18,-0.3,-1.0,0.9,7.895,Y22,False,-0.5459572472669164,RL_Series,c,5.2496769679753905,0.050925109940020676,,,,4.544454146327784e-14,3.385164101141257e-13,6
iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv,01,01,01,18,-0.3,-1.0,0.9,7.895,Y22,False,-0.5459572472669164,RL_Series,d,596.1764429027146,40.12752760199672,,,,4.544454146327784e-14,3.385164101141257e-13,6
iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv,01,01,01,18,-0.3,-1.0,0.9,7.895,Y22,False,-0.5459572472669164,RL_Series,e,44.35828786277313,3.2556352753712576,,,,4.544454146327784e-14,3.385164101141257e-13,6
iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv,01,01,01,18,-0.3,-1.0,0.9,7.895,Y22,False,-0.5459572472669164,RL_Series,f,2549.352750330593,249.61414758784358,,,,4.544454146327784e-14,3.385164101141257e-13,6
iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv,01,01,01,19,-0.3,-1.0,0.9,8.947,Y22,False,-0.5654179753907628,RC_Parallel,Parallel,1.2384404082805677e+17,,-1.5199806027114984e-22,,,4.8956945643000014e-14,3.553345175847326e-13,6
iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv,01,01,01,19,-0.3,-1.0,0.9,8.947,Y22,False,-0.5654179753907628,RL_Series,a,33.71164357861548,0.03943526457335272,,,,4.8956945643000014e-14,3.553345175847326e-13,6
iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv,01,01,01,19,-0.3,-1.0,0.9,8.947,Y22,False,-0.5654179753907628,RL_Series,b,-1.2291413614901219,-0.005814982003335156,,,,4.8956945643000014e-14,3.553345175847326e-13,6
iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv,01,01,01,19,-0.3,-1.0,0.9,8.947,Y22,False,-0.5654179753907628,RL_Series,c,4.625986898279635,0.04487493093633956,,,,4.8956945643000014e-14,3.553345175847326e-13,6
iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv,01,01,01,19,-0.3,-1.0,0.9,8.947,Y22,False,-0.5654179753907628,RL_Series,d,524.8454726320118,35.326372671950566,,,,4.8956945643000014e-14,3.553345175847326e-13,6
iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv,01,01,01,19,-0.3,-1.0,0.9,8.947,Y22,False,-0.5654179753907628,RL_Series,e,45.27835222761064,3.323162543847463,,,,4.8956945643000014e-14,3.553345175847326e-13,6
iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv,01,01,01,19,-0.3,-1.0,0.9,8.947,Y22,False,-0.5654179753907628,RL_Series,f,2378.9889834481364,232.93336210235574,,,,4.8956945643000014e-14,3.553345175847326e-13,6
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv,01,01,02,03,-0.3,-0.5,0.9,-7.895,Y22,False,-0.28569262217245406,RC_Parallel,Parallel,8.835095526053819e+16,,-1.5165223033758458e-22,,,8.061691654508335e-14,8.953779146048108e-13,6
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv,01,01,02,03,-0.3,-0.5,0.9,-7.895,Y22,False,-0.28569262217245406,RL_Series,a,-69.20774482414213,-0.08095795511425084,,,,8.061691654508335e-14,8.953779146048108e-13,6
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv,01,01,02,03,-0.3,-0.5,0.9,-7.895,Y22,False,-0.28569262217245406,RL_Series,b,-5.019121985220226,-0.023745115843483083,,,,8.061691654508335e-14,8.953779146048108e-13,6
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv,01,01,02,03,-0.3,-0.5,0.9,-7.895,Y22,False,-0.28569262217245406,RL_Series,c,-11.79192291687803,-0.1143889375688311,,,,8.061691654508335e-14,8.953779146048108e-13,6
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv,01,01,02,03,-0.3,-0.5,0.9,-7.895,Y22,False,-0.28569262217245406,RL_Series,d,-1371.9574378129762,-92.34390347439542,,,,8.061691654508335e-14,8.953779146048108e-13,6
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv,01,01,02,03,-0.3,-0.5,0.9,-7.895,Y22,False,-0.28569262217245406,RL_Series,e,38.04582175288187,2.7923376968561033,,,,8.061691654508335e-14,8.953779146048108e-13,6
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv,01,01,02,03,-0.3,-0.5,0.9,-7.895,Y22,False,-0.28569262217245406,RL_Series,f,-2392.9957258923578,-234.3048006998334,,,,8.061691654508335e-14,8.953779146048108e-13,6
iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv,01,01,02,01,-0.3,-0.5,0.9,-10.0,Y22,False,-0.25584762878217643,RC_Parallel,Parallel,9.639413394991358e+16,,-1.4309127346678632e-22,,,1.0613221016063738e-13,9.939091936309879e-13,6
iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv,01,01,02,01,-0.3,-0.5,0.9,-10.0,Y22,False,-0.25584762878217643,RL_Series,a,-54.205521315865276,-0.06340862822196149,,,,1.0613221016063738e-13,9.939091936309879e-13,6
iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv,01,01,02,01,-0.3,-0.5,0.9,-10.0,Y22,False,-0.25584762878217643,RL_Series,b,-6.841854556072956,-0.03236833643346657,,,,1.0613221016063738e-13,9.939091936309879e-13,6
iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv,01,01,02,01,-0.3,-0.5,0.9,-10.0,Y22,False,-0.25584762878217643,RL_Series,c,-9.595256923574881,-0.09307992029160239,,,,1.0613221016063738e-13,9.939091936309879e-13,6
iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv,01,01,02,01,-0.3,-0.5,0.9,-10.0,Y22,False,-0.25584762878217643,RL_Series,d,-1122.1000278450977,-75.52646593170773,,,,1.0613221016063738e-13,9.939091936309879e-13,6
iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv,01,01,02,01,-0.3,-0.5,0.9,-10.0,Y22,False,-0.25584762878217643,RL_Series,e,37.99910262046012,2.7889087895620364,,,,1.0613221016063738e-13,9.939091936309879e-13,6
iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv,01,01,02,01,-0.3,-0.5,0.9,-10.0,Y22,False,-0.25584762878217643,RL_Series,f,-1736.9318781707482,-170.06778288476767,,,,1.0613221016063738e-13,9.939091936309879e-13,6
iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,20,-0.3,-1.0,0.9,10.0,Y22,False,-0.5843940354460729,RC_Parallel,Parallel,7.414312592643802e+16,,-1.4738704839172296e-22,,,4.084714836596988e-14,3.3279754607642543e-13,6
iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,20,-0.3,-1.0,0.9,10.0,Y22,False,-0.5843940354460729,RL_Series,a,30.418652112477254,0.03558318333613535,,,,4.084714836596988e-14,3.3279754607642543e-13,6
iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,20,-0.3,-1.0,0.9,10.0,Y22,False,-0.5843940354460729,RL_Series,b,-1.1634179187273752,-0.005504048982255085,,,,4.084714836596988e-14,3.3279754607642543e-13,6
iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,20,-0.3,-1.0,0.9,10.0,Y22,False,-0.5843940354460729,RL_Series,c,4.135487473242144,0.04011678347356605,,,,4.084714836596988e-14,3.3279754607642543e-13,6
iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,20,-0.3,-1.0,0.9,10.0,Y22,False,-0.5843940354460729,RL_Series,d,468.74937276407456,31.550648480499937,,,,4.084714836596988e-14,3.3279754607642543e-13,6
iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,20,-0.3,-1.0,0.9,10.0,Y22,False,-0.5843940354460729,RL_Series,e,46.26432391995056,3.3955270185399136,,,,4.084714836596988e-14,3.3279754607642543e-13,6
iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,20,-0.3,-1.0,0.9,10.0,Y22,False,-0.5843940354460729,RL_Series,f,2259.4779911575088,221.23171166961058,,,,4.084714836596988e-14,3.3279754607642543e-13,6
iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv,01,01,02,06,-0.3,-0.5,0.9,-4.737,Y22,False,-0.3279274019211976,RC_Parallel,Parallel,7.323624313554973e+16,,-1.5772744193416893e-22,,,7.231230486736158e-14,7.766544874440898e-13,6
iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv,01,01,02,06,-0.3,-0.5,0.9,-4.737,Y22,False,-0.3279274019211976,RL_Series,a,-117.14934092958912,-0.13703915809915393,,,,7.231230486736158e-14,7.766544874440898e-13,6
iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv,01,01,02,06,-0.3,-0.5,0.9,-4.737,Y22,False,-0.3279274019211976,RL_Series,b,-3.5873973164776487,-0.016971726351182395,,,,7.231230486736158e-14,7.766544874440898e-13,6
iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv,01,01,02,06,-0.3,-0.5,0.9,-4.737,Y22,False,-0.3279274019211976,RL_Series,c,-18.87080623870453,-0.18305847925980429,,,,7.231230486736158e-14,7.766544874440898e-13,6
iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv,01,01,02,06,-0.3,-0.5,0.9,-4.737,Y22,False,-0.3279274019211976,RL_Series,d,-2179.984389142342,-146.73069418263808,,,,7.231230486736158e-14,7.766544874440898e-13,6
iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv,01,01,02,06,-0.3,-0.5,0.9,-4.737,Y22,False,-0.3279274019211976,RL_Series,e,38.31579558815517,2.812152175649131,,,,7.231230486736158e-14,7.766544874440898e-13,6
iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv,01,01,02,06,-0.3,-0.5,0.9,-4.737,Y22,False,-0.3279274019211976,RL_Series,f,-4612.778111596681,-451.6498060478097,,,,7.231230486736158e-14,7.766544874440898e-13,6
iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv,01,01,02,05,-0.3,-0.5,0.9,-5.789,Y22,False,-0.3142116519602192,RC_Parallel,Parallel,1.0868342519593744e+17,,-1.5505156891023519e-22,,,6.726811412428574e-14,8.011347352148354e-13,6
iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv,01,01,02,05,-0.3,-0.5,0.9,-5.789,Y22,False,-0.3142116519602192,RL_Series,a,-95.30890209186306,-0.11149061188380359,,,,6.726811412428574e-14,8.011347352148354e-13,6
iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv,01,01,02,05,-0.3,-0.5,0.9,-5.789,Y22,False,-0.3142116519602192,RL_Series,b,-3.963380183883787,-0.018750475058230145,,,,6.726811412428574e-14,8.011347352148354e-13,6
iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv,01,01,02,05,-0.3,-0.5,0.9,-5.789,Y22,False,-0.3142116519602192,RL_Series,c,-15.64064721537677,-0.15172394107962534,,,,6.726811412428574e-14,8.011347352148354e-13,6
iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv,01,01,02,05,-0.3,-0.5,0.9,-5.789,Y22,False,-0.3142116519602192,RL_Series,d,-1811.0064348563578,-121.89547482781107,,,,6.726811412428574e-14,8.011347352148354e-13,6
iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv,01,01,02,05,-0.3,-0.5,0.9,-5.789,Y22,False,-0.3142116519602192,RL_Series,e,38.19888722627166,2.8035717949277936,,,,6.726811412428574e-14,8.011347352148354e-13,6
iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv,01,01,02,05,-0.3,-0.5,0.9,-5.789,Y22,False,-0.3142116519602192,RL_Series,f,-3585.0141643898482,-351.01860825684884,,,,6.726811412428574e-14,8.011347352148354e-13,6
iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv,01,01,02,04,-0.3,-0.5,0.9,-6.842,Y22,False,-0.3001273961456784,RC_Parallel,Parallel,7.697758275755677e+16,,-1.5103040532696367e-22,,,8.430043966243337e-14,8.564162290829237e-13,6
iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv,01,01,02,04,-0.3,-0.5,0.9,-6.842,Y22,False,-0.3001273961456784,RL_Series,a,-80.23021353343357,-0.09385183757325288,,,,8.430043966243337e-14,8.564162290829237e-13,6
iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv,01,01,02,04,-0.3,-0.5,0.9,-6.842,Y22,False,-0.3001273961456784,RL_Series,b,-4.428840028735502,-0.020952533101258223,,,,8.430043966243337e-14,8.564162290829237e-13,6
iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv,01,01,02,04,-0.3,-0.5,0.9,-6.842,Y22,False,-0.3001273961456784,RL_Series,c,-13.414767232944453,-0.1301315300588766,,,,8.430043966243337e-14,8.564162290829237e-13,6
iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv,01,01,02,04,-0.3,-0.5,0.9,-6.842,Y22,False,-0.3001273961456784,RL_Series,d,-1556.9649408844803,-104.79641420646243,,,,8.430043966243337e-14,8.564162290829237e-13,6
iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv,01,01,02,04,-0.3,-0.5,0.9,-6.842,Y22,False,-0.3001273961456784,RL_Series,e,38.10898119427363,2.7969732255071538,,,,8.430043966243337e-14,8.564162290829237e-13,6
iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv,01,01,02,04,-0.3,-0.5,0.9,-6.842,Y22,False,-0.3001273961456784,RL_Series,f,-2890.1609868979663,-282.9836203016833,,,,8.430043966243337e-14,8.564162290829237e-13,6
iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv,01,01,02,02,-0.3,-0.5,0.9,-8.947,Y22,False,-0.27092649148982895,RC_Parallel,Parallel,8.94515463619329e+16,,-1.4363586751588929e-22,,,9.046294029076974e-14,9.356980816331002e-13,6
iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv,01,01,02,02,-0.3,-0.5,0.9,-8.947,Y22,False,-0.27092649148982895,RL_Series,a,-60.80922911442281,-0.0711335249210479,,,,9.046294029076974e-14,9.356980816331002e-13,6
iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv,01,01,02,02,-0.3,-0.5,0.9,-8.947,Y22,False,-0.27092649148982895,RL_Series,b,-5.791006079730886,-0.027396845627271963,,,,9.046294029076974e-14,9.356980816331002e-13,6
iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv,01,01,02,02,-0.3,-0.5,0.9,-8.947,Y22,False,-0.27092649148982895,RL_Series,c,-10.559727739330585,-0.10243588307291597,,,,9.046294029076974e-14,9.356980816331002e-13,6
iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv,01,01,02,02,-0.3,-0.5,0.9,-8.947,Y22,False,-0.27092649148982895,RL_Series,d,-1231.689032903218,-82.90269805079035,,,,9.046294029076974e-14,9.356980816331002e-13,6
iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv,01,01,02,02,-0.3,-0.5,0.9,-8.947,Y22,False,-0.27092649148982895,RL_Series,e,38.00923006082895,2.789652083615764,,,,9.046294029076974e-14,9.356980816331002e-13,6
iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv,01,01,02,02,-0.3,-0.5,0.9,-8.947,Y22,False,-0.27092649148982895,RL_Series,f,-2022.2603840869338,-198.0050825595735,,,,9.046294029076974e-14,9.356980816331002e-13,6
iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv,01,01,02,07,-0.3,-0.5,0.9,-3.684,Y22,False,-0.3412572095148595,RC_Parallel,Parallel,8.063310464956285e+16,,-1.5697139094644581e-22,,,7.006552336457726e-14,7.180039857093634e-13,6
iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv,01,01,02,07,-0.3,-0.5,0.9,-3.684,Y22,False,-0.3412572095148595,RL_Series,a,-151.54928144626916,-0.1772795798519374,,,,7.006552336457726e-14,7.180039857093634e-13,6
iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv,01,01,02,07,-0.3,-0.5,0.9,-3.684,Y22,False,-0.3412572095148595,RL_Series,b,-3.277739885995074,-0.015506758657578768,,,,7.006552336457726e-14,7.180039857093634e-13,6
iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv,01,01,02,07,-0.3,-0.5,0.9,-3.684,Y22,False,-0.3412572095148595,RL_Series,c,-23.96513219362659,-0.23247658839438612,,,,7.006552336457726e-14,7.180039857093634e-13,6
iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv,01,01,02,07,-0.3,-0.5,0.9,-3.684,Y22,False,-0.3412572095148595,RL_Series,d,-2762.272864198451,-185.9234487915921,,,,7.006552336457726e-14,7.180039857093634e-13,6
iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv,01,01,02,07,-0.3,-0.5,0.9,-3.684,Y22,False,-0.3412572095148595,RL_Series,e,38.46003979229818,2.8227388445939585,,,,7.006552336457726e-14,7.180039857093634e-13,6
iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv,01,01,02,07,-0.3,-0.5,0.9,-3.684,Y22,False,-0.3412572095148595,RL_Series,f,-6264.255326951194,-613.3504878227078,,,,7.006552336457726e-14,7.180039857093634e-13,6
iP01_iV01_iQ02_iX09__P-300m_Q-500m_V+900m_xi-1579md.csv,01,01,02,09,-0.3,-0.5,0.9,-1.579,Y22,False,-0.3666921501198223,RC_Parallel,Parallel,9.589306086623098e+16,,-1.5303552446912302e-22,,,6.703393025765655e-14,6.772894817543563e-13,6
iP01_iV01_iQ02_iX09__P-300m_Q-500m_V+900m_xi-1579md.csv,01,01,02,09,-0.3,-0.5,0.9,-1.579,Y22,False,-0.3666921501198223,RL_Series,a,-358.5243476363836,-0.41939522978346,,,,6.703393025765655e-14,6.772894817543563e-13,6
iP01_iV01_iQ02_iX09__P-300m_Q-500m_V+900m_xi-1579md.csv,01,01,02,09,-0.3,-0.5,0.9,-1.579,Y22,False,-0.3666921501198223,RL_Series,b,-2.7988601985189003,-0.013241212275622742,,,,6.703393025765655e-14,6.772894817543563e-13,6
iP01_iV01_iQ02_iX09__P-300m_Q-500m_V+900m_xi-1579md.csv,01,01,02,09,-0.3,-0.5,0.9,-1.579,Y22,False,-0.3666921501198223,RL_Series,c,-54.65185359161193,-0.5301567447973321,,,,6.703393025765655e-14,6.772894817543563e-13,6
iP01_iV01_iQ02_iX09__P-300m_Q-500m_V+900m_xi-1579md.csv,01,01,02,09,-0.3,-0.5,0.9,-1.579,Y22,False,-0.3666921501198223,RL_Series,d,-6272.079190468518,-422.1619856755606,,,,6.703393025765655e-14,6.772894817543563e-13,6
iP01_iV01_iQ02_iX09__P-300m_Q-500m_V+900m_xi-1579md.csv,01,01,02,09,-0.3,-0.5,0.9,-1.579,Y22,False,-0.3666921501198223,RL_Series,e,38.832274720438825,2.850058680789987,,,,6.703393025765655e-14,6.772894817543563e-13,6
iP01_iV01_iQ02_iX09__P-300m_Q-500m_V+900m_xi-1579md.csv,01,01,02,09,-0.3,-0.5,0.9,-1.579,Y22,False,-0.3666921501198223,RL_Series,f,-16495.893713064106,-1615.1583753465811,,,,6.703393025765655e-14,6.772894817543563e-13,6
